SKU,Product Name,Store Description,Price (CAD),Base Price (CAD),Surcharge Price (CAD),Line/Category,Availability,Product URL,Price Type,Updated UTC
UMR-CA,UniFi Mobile Router,Managed mobile WiFi router that brings plug-and-play connectivity to any environment. Bring your own nano-SIM for LTE data.,269.00,269.00,,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/umr-ca,Exact,2026-08-21T06:26:29+00:00
UPL-Port-B-US,UniFi PoE Audio Port,"A digital audio streamer with an ultra-compact, versatile design and an intuitive control system, supporting multiple music streaming services and scalable multi-zone installations.",307.00,285.00,307.00,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/upl-port,Exact,2026-08-21T06:26:29+00:00
UPL-Port-W-US,UniFi PoE Audio Port,"A digital audio streamer with an ultra-compact, versatile design and an intuitive control system, supporting multiple music streaming services and scalable multi-zone installations.",307.00,285.00,307.00,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/upl-port,Exact,2026-08-21T06:26:29+00:00
UPL-Amp-B-US,UniFi PowerAmp,Premium speaker amplifier designed for high-fidelity multi-zone audio streaming and immersive spatial sound experiences.,862.00,799.00,862.00,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/upl-amp,Exact,2026-08-21T06:26:29+00:00
UPL-Amp-W-US,UniFi PowerAmp,Premium speaker amplifier designed for high-fidelity multi-zone audio streaming and immersive spatial sound experiences.,862.00,799.00,862.00,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/upl-amp,Exact,2026-08-21T06:26:29+00:00
UPS-2U-US,UPS 2U,"UniFi managed 1.44kVA rackmount uninterruptible power supply with 4 backup and 4 surge outlets, a field replaceable battery, 216Wh, half load (500W) runtime of 8 minutes. Supports Graceful Shutdown for UNVR and UNAS, NUT compatibility for 3-party devices.",431.00,400.00,431.00,Integrations,Out of Stock,https://ca.store.ui.com/ca/en/products/ups-2u-us,Exact,2026-08-21T06:26:29+00:00
UPS-2U-Pro-US,UPS 2U Pro,"UniFi-managed 1.92kVA rackmount UPS with pure sine wave output, 8 individually controllable outlets with per-port power monitoring and remote power cycling, a field-replaceable 720Wh battery, and up to 22 minutes of runtime at half load 960W.",1052.00,975.00,1052.00,Integrations,Coming Soon,https://ca.store.ui.com/ca/en/products/ups-2u-pro-us,Exact,2026-08-21T06:26:29+00:00
UPS-Tower-US,UPS Tower,"UniFi managed 1kVA uninterruptible power supply with 5 backup outlets 5 surge outlets and hot swappable battery, 108Wh, half load (300W) runtime of 7 minutes. Supports Graceful Shutdown for UNVR and UNAS, NUT compatibility for third-party devices.",247.00,229.00,247.00,Integrations,In Stock,https://ca.store.ui.com/ca/en/products/ups-tower-us,Exact,2026-08-21T06:26:29+00:00
UACC-G4-INS-Cable-USB-4.5M,4.5M USB-C Cable,Four-and-a-half-meter USB cable that connects a Camera G4/G6 Instant to a PoE source.,25.00,25.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-g4-ins-cable-usb-4-5m,Exact,2026-08-21T06:26:29+00:00
UACC-G4-DBP-Cable-USB-7M,7M USB-C Cable,Seven-meter USB cable that connects a G4 Doorbell Pro to a PoE source.,40.00,40.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-g4-dbp-cable-usb-7m,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Pro-Dome-FM-W,AI Dome Camera Flush Mount,Dome camera mounting accessory for recessed installation into a wall or ceiling.,21.00,21.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-dome-fm,Exact,2026-08-21T06:26:29+00:00
UACC-Dome-FM-B,AI Dome Camera Flush Mount,Dome camera mounting accessory for recessed installation into a wall or ceiling.,21.00,21.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-dome-fm,Exact,2026-08-21T06:26:29+00:00
UP-AI-Horn-Speaker-B,AI Horn Speaker,All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall and pole mounting options.,429.00,429.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-ai-horn-speaker,Exact,2026-08-21T06:26:29+00:00
UP-AI-Horn-Speaker-W,AI Horn Speaker,All-weather PoE 120 dB horn speaker with advanced AI alert functionality and versatile wall and pole mounting options.,429.00,429.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-ai-horn-speaker,Exact,2026-08-21T06:26:29+00:00
AI-Key-US,AI Key,"Edge AI appliance that enhances any UniFi Protect deployment with proactive, AI-driven threat detection and alerting, capable of analyzing up to 1,800 smart detection events per hour.",1235.00,1145.00,1235.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/ai-key,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-2-AM-W,AI Multi Sensor 2 Camera Arm Mount,Versatile mounting kit for wall and corner installation of the AI Multi Sensor 2 camera.,55.00,55.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-2-am,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-2-PM-W,AI Multi Sensor 2 Camera Pendant Mount,"Pendant-style mount with a G3/4"" thread for suspending the AI Multi Sensor 2 camera.",27.00,27.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-2-pm,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-2-WS-W,AI Multi Sensor 2 Camera Weather Shield,AI Multi Sensor 2 camera accessory for optimal image quality and protection from the elements when installed outdoors on a wall or pole.,27.00,27.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-2-ws,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-4-AM-B,AI Multi Sensor 4 Camera Arm Mount,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",285.00,285.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-4-am,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-4-AM-W,AI Multi Sensor 4 Camera Arm Mount,"Versatile mounting kit enabling flat or angled installation of the AI Multi Sensor 4 camera via arm, pole, or corner mounts - ideal for various deployment environments.",285.00,285.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-4-am,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-4-PM-B,AI Multi Sensor 4 Camera Pendant Mount,"Pendant-style mount with 1.5"" NPS threaded connector for suspending the AI Multi Sensor 4 camera from ceilings or overhead structures.",140.00,140.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-4-pm,Exact,2026-08-21T06:26:29+00:00
UACC-AI-MS-4-PM-W,AI Multi Sensor 4 Camera Pendant Mount,"Pendant-style mount with 1.5"" NPS threaded connector for suspending the AI Multi Sensor 4 camera from ceilings or overhead structures.",140.00,140.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ms-4-pm,Exact,2026-08-21T06:26:29+00:00
UP-AI-Port,AI Port,"AI appliance that enhances any UniFi or third-party camera with AI detection, classification, and recognition capabilities.",307.00,285.00,307.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-ai-port,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Pro-Enhancer,AI Pro Enhancer,"Long-range IR LED, floodlight, and radar detection accessory for the AI Pro.",239.00,239.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-pro-enhancer,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Pro-Enhancer-W,AI Pro Enhancer,"Long-range IR LED, floodlight, and radar detection accessory for the AI Pro.",239.00,239.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-pro-enhancer,Exact,2026-08-21T06:26:29+00:00
UACC-AI-PTZ-Precision-CM-B,AI PTZ Precision Corner Mount,Corner mount accessory for installing the AI PTZ Precision camera.,55.00,55.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ptz-precision-cm,Exact,2026-08-21T06:26:29+00:00
UACC-AI-PTZ-Precision-CM-W,AI PTZ Precision Corner Mount,Corner mount accessory for installing the AI PTZ Precision camera.,55.00,55.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ptz-precision-cm,Exact,2026-08-21T06:26:29+00:00
UACC-AI-PTZ-Precision-PM-B,AI PTZ Precision Pendant Mount,"Pendant-style mount with 1.5"" NPS threaded connector for suspending the AI PTZ Precision.",129.00,129.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ptz-precision-pm,Exact,2026-08-21T06:26:29+00:00
UACC-AI-PTZ-Precision-PM-W,AI PTZ Precision Pendant Mount,"Pendant-style mount with 1.5"" NPS threaded connector for suspending the AI PTZ Precision.",129.00,129.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-ptz-precision-pm,Exact,2026-08-21T06:26:29+00:00
UP-AI-Speaker,AI Speaker,Indoor 100 dB PoE speaker with AI alerts and flexible surface or flush mounting.,285.00,285.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-ai-speaker,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-Lens-360,AI Theta 360 Lens,Ultra-wide 360° view lens that connects to an AI Theta Hub.,80.00,80.00,,Physical Security,Out of Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-lens-360,Exact,2026-08-21T06:26:29+00:00
uacc-ai-theta-angle-mount-camera,AI Theta Angle Mount,Angled ceiling mount for AI Theta Standard Lenses.,39.00,39.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-angle-mount-camera,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-Audio,AI Theta Audio,Two-way audio module that connects to an AI Theta Hub.,90.00,90.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-audio,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-Audio-Cable-1M,AI Theta Audio Cable,"Replacement cable that connects AI Theta Audio to an AI Theta Hub, 1 m (3.3 ft).",25.00,25.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-audio-cable,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-Audio-Cable-Ext-10M,AI Theta Audio Extension Cable,Ten-meter audio cable to extend AI Theta Lenses.,85.00,85.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-audio-cable-ext-10m,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-CMS,AI Theta Ceiling Mount System,Ceiling mount system for AI Theta that supports a Hub and any AI Theta Flush and Angle Mount accessory.,25.00,25.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-cms,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-Hub,AI Theta Hub,"Remote processing hub for any AI Theta deployment, compatible with any AI Theta Lens and AI Theta Audio.",285.00,285.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-hub,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-Lens,AI Theta Lens,Wide-angle lens that connects to an AI Theta Hub.,80.00,80.00,,Physical Security,Out of Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-lens,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-Lens-LD,AI Theta Long-Distance Lens,Long-distance lens that connects to an AI Theta Hub.,80.00,80.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-lens-ld,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-ProLens360,AI Theta Pro 360 Lens,Ultra-wide 360° view lens with enhanced low-light performance and dynamic range that connects to an AI Theta Hub.,179.00,179.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-prolens360,Exact,2026-08-21T06:26:29+00:00
uacc-ai-theta-pro-angle-mount-camera,AI Theta Pro Angle Mount,Angled ceiling mount for AI Theta Pro Lenses.,39.00,39.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-pro-angle-mount-camera,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-Pro-PFM-Camera,AI Theta Pro Flush Mount,Enhanced flush mount for AI Theta Pro Lenses.,39.00,39.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-pro-pfm-camera,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-ProLens50,AI Theta Pro Long-Distance Lens,Long-distance lens with enhanced low-light performance and dynamic range that connects to an AI Theta Hub.,179.00,179.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-prolens50,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Theta-ProLens110,AI Theta Pro Wide-Angle Lens,Wide-angle lens with enhanced low-light performance and dynamic range that connects to an AI Theta Hub.,179.00,179.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-theta-prolens110,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-Video-Cable-1M,AI Theta Video Cable,"Replacement cable that connects AI Theta lenses to an AI Theta Hub, 1 m (3.3 ft).",39.00,39.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-video-cable,Exact,2026-08-21T06:26:29+00:00
UACC-AI-Theta-Video-Cable-Ext-5M,AI Theta Video Extension Cable,Five-meter video cable to extend AI Theta Lenses.,140.00,140.00,,Physical Security,Out of Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-theta-video-cable-ext-5m,Exact,2026-08-21T06:26:29+00:00
UACC-Bullet-AB-B,Bullet Camera Adjustable Angled Base,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,25.00,25.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-bullet-ab,Exact,2026-08-21T06:26:29+00:00
UACC-Bullet-AB-W,Bullet Camera Adjustable Angled Base,Bullet camera mounting accessory that enhances tilt angle by 22° to achieve an unrestricted viewing angle.,25.00,25.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-bullet-ab,Exact,2026-08-21T06:26:29+00:00
UVC-AI-360,Camera AI 360,Indoor/outdoor 2K PoE camera with pan-tilt-zoom functionality that offers full 360° surveillance.,582.00,540.00,582.00,Physical Security,Out of Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-360,Exact,2026-08-21T06:26:29+00:00
UVC-AI-360-W,Camera AI 360,Indoor/outdoor 2K PoE camera with pan-tilt-zoom functionality that offers full 360° surveillance.,582.00,540.00,582.00,Physical Security,Out of Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-360,Exact,2026-08-21T06:26:29+00:00
UACC-AI-360-JB,Camera AI 360 Junction Box,Tamper-resistant junction box for the AI 360 that enhances mounting durability and ease of maintenance.,70.00,70.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-360-jb,Exact,2026-08-21T06:26:29+00:00
UACC-AI-360-JB-W,Camera AI 360 Junction Box,Tamper-resistant junction box for the AI 360 that enhances mounting durability and ease of maintenance.,70.00,70.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-ai-360-jb,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Dome-B,Camera AI Dome,"All-weather, vandal-proof 4K PoE dome camera with enhanced AI capabilities and long-range IR night vision.",615.00,570.00,615.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-dome,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Dome-W,Camera AI Dome,"All-weather, vandal-proof 4K PoE dome camera with enhanced AI capabilities and long-range IR night vision.",615.00,570.00,615.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-dome,Exact,2026-08-21T06:26:29+00:00
UVC-AI-DSLR,Camera AI DSLR,Indoor/outdoor 4K PoE camera with exceptional image quality and impressive low-light performance.,2150.00,2150.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-dslr,Exact,2026-08-21T06:26:29+00:00
UVC-AI-DSLR-LD,Camera AI DSLR,Indoor/outdoor 4K PoE camera with exceptional image quality and impressive low-light performance.,2150.00,2150.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-dslr,Exact,2026-08-21T06:26:29+00:00
UVC-AI-LPR-B,Camera AI LPR,Specialized 4K camera with 3x optical zoom and long-range IR night vision optimized for recognizing license plates on vehicles moving up to 90 km/h.,771.00,715.00,771.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-lpr,Exact,2026-08-21T06:26:29+00:00
UVC-AI-MS-2-W,Camera AI Multi Sensor 2,"All-weather PoE+ 16MP multi-sensor camera featuring a Multi-TOPS AI engine, 2.33× optical zoom, 20 m IR coverage, and two independently adjustable lenses for wide-area and close-up monitoring.",1005.00,1005.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-ms-2,Exact,2026-08-21T06:26:29+00:00
UVC-AI-MS-4-B,Camera AI Multi Sensor 4,"All-weather PoE++ 32MP multi-sensor camera featuring a Multi-TOPS AI engine, 2.33× optical zoom, 360° IR coverage, and four independently adjustable lenses for seamless wide-area and close-up monitoring.",2783.00,2580.00,2783.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-ms-4,Exact,2026-08-21T06:26:29+00:00
UVC-AI-MS-4-W,Camera AI Multi Sensor 4,"All-weather PoE++ 32MP multi-sensor camera featuring a Multi-TOPS AI engine, 2.33× optical zoom, 360° IR coverage, and four independently adjustable lenses for seamless wide-area and close-up monitoring.",2783.00,2580.00,2783.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-ms-4,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Pro,Camera AI Pro,"Indoor/outdoor 4K PoE camera with 3x optical zoom, long-range IR night vision, and enhanced AI detection capabilities.",771.00,715.00,771.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-pro,Exact,2026-08-21T06:26:29+00:00
UVC-AI-Pro-White,Camera AI Pro,"Indoor/outdoor 4K PoE camera with 3x optical zoom, long-range IR night vision, and enhanced AI detection capabilities.",771.00,715.00,771.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uvc-ai-pro,Exact,2026-08-21T06:26:29+00:00
